date,source,title,company,link
2026-05-29,LinkedIn,System Administrator,GoMining,https://cy.linkedin.com/jobs/view/system-administrator-at-gomining-4420436143
2026-05-29,LinkedIn,Linux Administrator,Capgemini,https://co.linkedin.com/jobs/view/linux-administrator-at-capgemini-4420238913
2026-05-29,LinkedIn,IT Administrator,Brandt Group of Companies,https://ca.linkedin.com/jobs/view/it-administrator-at-brandt-group-of-companies-4420207552
2026-05-29,LinkedIn,Automation & Control Engineer,Reliance Industries Limited,https://in.linkedin.com/jobs/view/automation-control-engineer-at-reliance-industries-limited-4417654039
2026-05-29,LinkedIn,SDET Automation Testing,Capgemini,https://in.linkedin.com/jobs/view/sdet-automation-testing-at-capgemini-4419842202
2026-05-29,LinkedIn,Automation Engineer (Selenium),Tata Consultancy Services,https://in.linkedin.com/jobs/view/automation-engineer-selenium-at-tata-consultancy-services-4418551232
2026-05-29,LinkedIn,"Test Automation Engineer - Python, Robot Framework, Selenium, DevOps","Astra-North Infoteck Inc.  ~ Conquering today’s challenges, achieving tomorrow’s vision!",https://ca.linkedin.com/jobs/view/test-automation-engineer-python-robot-framework-selenium-devops-at-astra-north-infoteck-inc-%7E-conquering-today%E2%80%99s-challenges-achieving-tomorrow%E2%80%99s-vision%21-4418849544
2026-05-29,LinkedIn,Senior Test Engineer Automation (Python) - OP02153-00,Dev.Pro,https://bg.linkedin.com/jobs/view/senior-test-engineer-automation-python-op02153-00-at-dev-pro-4420478139
2026-05-29,LinkedIn,Automation Engineer,CallTek,https://ph.linkedin.com/jobs/view/automation-engineer-at-calltek-4419026056
2026-05-29,LinkedIn,Automation Engineer,IBM,https://in.linkedin.com/jobs/view/automation-engineer-at-ibm-4419580938
2026-05-29,LinkedIn,Senior Test Engineer Automation (Python) - OP02153-00,Dev.Pro,https://pt.linkedin.com/jobs/view/senior-test-engineer-automation-python-op02153-00-at-dev-pro-4420460969
2026-05-29,LinkedIn,Python Developer,Persistent Systems,https://in.linkedin.com/jobs/view/python-developer-at-persistent-systems-4418582080
2026-05-29,LinkedIn,Quality Engineer-Automation,IBM,https://in.linkedin.com/jobs/view/quality-engineer-automation-at-ibm-4408498815
2026-05-29,LinkedIn,Capital Planning Automation Specialist,KPMG India,https://in.linkedin.com/jobs/view/capital-planning-automation-specialist-at-kpmg-india-4419809299
2026-05-29,LinkedIn,Python Engineer,Virtusa,https://in.linkedin.com/jobs/view/python-engineer-at-virtusa-4408429111
2026-05-29,LinkedIn,Automation Engineer (Junior–Mid Level QA),Tap Growth ai,https://ph.linkedin.com/jobs/view/automation-engineer-junior%E2%80%93mid-level-qa-at-tap-growth-ai-4419025532
2026-05-29,LinkedIn,Automation Test Engineer,Coltech,https://uk.linkedin.com/jobs/view/automation-test-engineer-at-coltech-4417209552
2026-05-29,LinkedIn,Test Automation Engineer,Capitec,https://za.linkedin.com/jobs/view/test-automation-engineer-at-capitec-4417220391
2026-05-29,LinkedIn,Test Automation Engineer,SAP Fioneer,https://ro.linkedin.com/jobs/view/test-automation-engineer-at-sap-fioneer-4418576647
2026-05-29,LinkedIn,QA Automation Engineer,United Consulting Hub,https://www.linkedin.com/jobs/view/qa-automation-engineer-at-united-consulting-hub-4420467599
2026-05-29,LinkedIn,Database Automation Tester - Python & SQL,"Astra-North Infoteck Inc.  ~ Conquering today’s challenges, achieving tomorrow’s vision!",https://ca.linkedin.com/jobs/view/database-automation-tester-python-sql-at-astra-north-infoteck-inc-%7E-conquering-today%E2%80%99s-challenges-achieving-tomorrow%E2%80%99s-vision%21-4418824367
2026-05-29,LinkedIn,Compliance Data & Automation Analyst,YouLend,https://uk.linkedin.com/jobs/view/compliance-data-automation-analyst-at-youlend-4416891952
2026-05-29,LinkedIn,Automation Engineer,Tata Consultancy Services,https://in.linkedin.com/jobs/view/automation-engineer-at-tata-consultancy-services-4418591059
2026-05-29,LinkedIn,Automation Engineer,Qualcomm,https://in.linkedin.com/jobs/view/automation-engineer-at-qualcomm-4418596840
2026-05-29,LinkedIn,Business Analyst,Amazon,https://in.linkedin.com/jobs/view/business-analyst-at-amazon-4419470718
2026-05-29,LinkedIn,Senior QA Automation Engineer,Pacer Group,https://www.linkedin.com/jobs/view/senior-qa-automation-engineer-at-pacer-group-4417646405
2026-05-29,LinkedIn,Quality Assurance Automation Engineer,Xennial Innovations Inc.,https://ca.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-xennial-innovations-inc-4419867885
2026-05-29,LinkedIn,Senior Automation QA Engineer,iPiD,https://my.linkedin.com/jobs/view/senior-automation-qa-engineer-at-ipid-4418927395
2026-05-29,LinkedIn,Automation Engineer,Leap29,https://nl.linkedin.com/jobs/view/automation-engineer-at-leap29-4420260922
2026-05-29,LinkedIn,Test Automation Engineer,Astek,https://nl.linkedin.com/jobs/view/test-automation-engineer-at-astek-4408866718
2026-05-29,LinkedIn,Python Robot QA,Virtusa,https://in.linkedin.com/jobs/view/python-robot-qa-at-virtusa-4388477214
2026-05-29,LinkedIn,Test Automation Engineer,ST Global Tech LLC,https://uk.linkedin.com/jobs/view/test-automation-engineer-at-st-global-tech-llc-4419012101
2026-05-29,LinkedIn,AI Automation Engineer,Tebra,https://www.linkedin.com/jobs/view/ai-automation-engineer-at-tebra-4420629190
2026-05-29,LinkedIn,Automation Engineer,CREGG,https://ie.linkedin.com/jobs/view/automation-engineer-at-cregg-4407851555
2026-05-29,LinkedIn,Test Automation Specialist,Robson Bale,https://uk.linkedin.com/jobs/view/test-automation-specialist-at-robson-bale-4417228362
2026-05-29,LinkedIn,Python Developer,Persistent Systems,https://in.linkedin.com/jobs/view/python-developer-at-persistent-systems-4418568829
2026-05-29,LinkedIn,Quality Assurance Automation Engineer,Airswift,https://uk.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-airswift-4417239204
2026-05-29,LinkedIn,Automation Engineer,"SPX FLOW, Inc.",https://sa.linkedin.com/jobs/view/automation-engineer-at-spx-flow-inc-4411651189
2026-05-29,LinkedIn,Automation Engineer,Morgan McKinley,https://ie.linkedin.com/jobs/view/automation-engineer-at-morgan-mckinley-4418800575
2026-05-29,LinkedIn,Junior AI/ML Engineer,Infinitive,https://www.linkedin.com/jobs/view/junior-ai-ml-engineer-at-infinitive-4419891387
2026-05-29,LinkedIn,Fresher Friendly / Tech Support - Up to 28k pay,PT Kino Indonesia Tbk,https://ph.linkedin.com/jobs/view/fresher-friendly-tech-support-up-to-28k-pay-at-pt-kino-indonesia-tbk-4419302340
2026-05-29,LinkedIn,Tech Support / Up to 30k Pay / Weekends Off,PT Kino Indonesia Tbk,https://ph.linkedin.com/jobs/view/tech-support-up-to-30k-pay-weekends-off-at-pt-kino-indonesia-tbk-4419088901
2026-05-29,LinkedIn,Tech Support / Open to HS graduate / Start ASAP,PT Kino Indonesia Tbk,https://ph.linkedin.com/jobs/view/tech-support-open-to-hs-graduate-start-asap-at-pt-kino-indonesia-tbk-4419093642
2026-05-29,LinkedIn,Auxiliar de Atendimento - Híbrido - Alphaville - SP,Mindbe,https://br.linkedin.com/jobs/view/auxiliar-de-atendimento-h%C3%ADbrido-alphaville-sp-at-mindbe-4417268938
2026-05-29,LinkedIn,PRODUCTION SPECIALIST L1,Wipro,https://in.linkedin.com/jobs/view/production-specialist-l1-at-wipro-4417887462
2026-05-29,LinkedIn,Auxiliar de Suporte Técnico I,Elgin Brasil,https://br.linkedin.com/jobs/view/auxiliar-de-suporte-t%C3%A9cnico-i-at-elgin-brasil-4417270206
2026-05-29,LinkedIn,PRODUCTION SPECIALIST L1,Wipro,https://in.linkedin.com/jobs/view/production-specialist-l1-at-wipro-4418244667
2026-05-29,LinkedIn,Auxiliar de Suporte Técnico I,Elgin Brasil,https://br.linkedin.com/jobs/view/auxiliar-de-suporte-t%C3%A9cnico-i-at-elgin-brasil-4417265279
2026-05-29,LinkedIn,Technical Help Desk/ Service Desk,iOPEX Technologies Philippines Inc.,https://ph.linkedin.com/jobs/view/technical-help-desk-service-desk-at-iopex-technologies-philippines-inc-4418200757
2026-05-29,LinkedIn,Soporte Técnico On Site,Megatech S.A.,https://ar.linkedin.com/jobs/view/soporte-t%C3%A9cnico-on-site-at-megatech-s-a-4419968032
2026-05-29,LinkedIn,PRODUCTION AGENT L1,Wipro,https://in.linkedin.com/jobs/view/production-agent-l1-at-wipro-4413874780
2026-05-29,LinkedIn,PRODUCTION AGENT L1,Wipro,https://in.linkedin.com/jobs/view/production-agent-l1-at-wipro-4414130968
2026-05-29,LinkedIn,Production Specialist - L2,Wipro,https://in.linkedin.com/jobs/view/production-specialist-l2-at-wipro-4417110869
2026-05-29,LinkedIn,Técnico de Suporte Nível 2,Tata Consultancy Services,https://br.linkedin.com/jobs/view/t%C3%A9cnico-de-suporte-n%C3%ADvel-2-at-tata-consultancy-services-4414582752
2026-05-29,LinkedIn,PRODUCTION SPECIALIST L1,Wipro,https://in.linkedin.com/jobs/view/production-specialist-l1-at-wipro-4417842404
2026-05-30,LinkedIn,Linux System Administrator,R8 TECHNOLOGIES,https://ee.linkedin.com/jobs/view/linux-system-administrator-at-r8-technologies-4417946215
2026-05-30,LinkedIn,Linux Engineer,Levy Professionals,https://nl.linkedin.com/jobs/view/linux-engineer-at-levy-professionals-4420923851
2026-05-30,LinkedIn,Operador de Sistemas (Servidores) / Híbrido / Cercado de Lima,Canvia,https://pe.linkedin.com/jobs/view/operador-de-sistemas-servidores-h%C3%ADbrido-cercado-de-lima-at-canvia-4420955423
2026-05-30,LinkedIn,Linux System Administrator (Senior-Level),"Link Solutions, Inc.",https://www.linkedin.com/jobs/view/linux-system-administrator-senior-level-at-link-solutions-inc-4420667564
2026-05-30,LinkedIn,Linux System Administrator,"Intelliforce-IT Solutions Group, LLC.",https://www.linkedin.com/jobs/view/linux-system-administrator-at-intelliforce-it-solutions-group-llc-4420683035
2026-05-30,LinkedIn,Systems Admin - Unix/Linux,The HT Group,https://www.linkedin.com/jobs/view/systems-admin-unix-linux-at-the-ht-group-4421209398
2026-05-30,LinkedIn,Linux Administrator,Bevertec,https://ca.linkedin.com/jobs/view/linux-administrator-at-bevertec-4421233688
2026-05-30,LinkedIn,Data Center Engineer,VOLTO Consulting,https://www.linkedin.com/jobs/view/data-center-engineer-at-volto-consulting-4420982624
2026-05-30,LinkedIn,Analista de Suporte de TI I  - Suporte Linux I – Open Source,Cooperativa Central Ailos,https://br.linkedin.com/jobs/view/analista-de-suporte-de-ti-i-suporte-linux-i-%E2%80%93-open-source-at-cooperativa-central-ailos-4417996096
2026-05-30,LinkedIn,Senior Linux System Administrator,Jobgether,https://www.linkedin.com/jobs/view/senior-linux-system-administrator-at-jobgether-4421744839
2026-05-30,LinkedIn,L1 Analyst,AppGate,https://co.linkedin.com/jobs/view/l1-analyst-at-appgate-4420989185
2026-05-30,LinkedIn,TECNICO EN SISTEMAS - GALAPA,Universidad Pedagógica y Tecnológica de Colombia,https://co.linkedin.com/jobs/view/tecnico-en-sistemas-galapa-at-universidad-pedag%C3%B3gica-y-tecnol%C3%B3gica-de-colombia-4420663752
2026-05-30,LinkedIn,Linux Engineer,SORINT.lab,https://it.linkedin.com/jobs/view/linux-engineer-at-sorint-lab-4417932934
2026-05-30,LinkedIn,Linux/Unix Systems Engineer (f/m/d),Hyundai AutoEver Europe GmbH,https://de.linkedin.com/jobs/view/linux-unix-systems-engineer-f-m-d-at-hyundai-autoever-europe-gmbh-4417926642
2026-05-30,LinkedIn,L1 / L2 Production Support-banking -SQL & Linux,CLPS Global,https://sg.linkedin.com/jobs/view/l1-l2-production-support-banking-sql-linux-at-clps-global-4419397081
2026-05-30,LinkedIn,Securities Operations Analyst,Safra National Bank,https://www.linkedin.com/jobs/view/securities-operations-analyst-at-safra-national-bank-4422056768
2026-05-30,LinkedIn,Linux System Administrator,Bridge Defense,https://www.linkedin.com/jobs/view/linux-system-administrator-at-bridge-defense-4421225146
2026-05-30,LinkedIn,Senior Linux Administrator,Peaple Talent,https://uk.linkedin.com/jobs/view/senior-linux-administrator-at-peaple-talent-4417938955
2026-05-30,LinkedIn,QA Automation Engineer,Jobgether,https://www.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4421719103
2026-05-30,LinkedIn,QA Automation Engineer,Jobgether,https://lu.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4421732182
2026-05-30,LinkedIn,Automation Engineer,Renewed Vision,https://www.linkedin.com/jobs/view/automation-engineer-at-renewed-vision-4420964430
2026-05-30,LinkedIn,QA Automation Engineer,Jobgether,https://uk.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4421714294
2026-05-30,LinkedIn,QA Automation Engineer,Jobgether,https://fi.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4421728341
2026-05-30,LinkedIn,QA Automation Engineer,Jobgether,https://no.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4421717554
2026-05-30,LinkedIn,QA Automation Engineer,Jobgether,https://ca.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4421727014
2026-05-30,LinkedIn,QA Automation Engineer,Jobgether,https://ee.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4421722415
2026-05-30,LinkedIn,QA Automation Engineer,Jobgether,https://ie.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4421729101
2026-05-30,LinkedIn,QA Automation Engineer,Jobgether,https://hu.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4421734035
2026-05-30,LinkedIn,QA Automation Engineer,Jobgether,https://cz.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4421728336
2026-05-30,LinkedIn,Test Automation Engineer,Pentangle Tech Services | P5 Group,https://www.linkedin.com/jobs/view/test-automation-engineer-at-pentangle-tech-services-p5-group-4420965482
2026-05-30,LinkedIn,QA Automation Engineer,Jobgether,https://au.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4421715430
2026-05-30,LinkedIn,Quality Assurance Automation Engineer,Cashen,https://www.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-cashen-4421240543
2026-05-30,LinkedIn,QA Automation Engineer,Jobgether,https://nl.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4421726110
2026-05-30,LinkedIn,Data Scientist,Skechers,https://www.linkedin.com/jobs/view/data-scientist-at-skechers-4422038107
2026-05-30,LinkedIn,Automation Engineer,Feltex Automotive,https://za.linkedin.com/jobs/view/automation-engineer-at-feltex-automotive-4420919004
2026-05-30,LinkedIn,Automation Selenium Engineer,OVA.Work,https://www.linkedin.com/jobs/view/automation-selenium-engineer-at-ova-work-4420695828
2026-05-30,LinkedIn,QA Automation Engineer,Jobgether,https://at.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4421715499
2026-05-30,LinkedIn,Test Automation Engineer,Advantage Technical,https://www.linkedin.com/jobs/view/test-automation-engineer-at-advantage-technical-4420972408
2026-05-30,LinkedIn,Automation Engineer,Hydrogen Group,https://au.linkedin.com/jobs/view/automation-engineer-at-hydrogen-group-4421253246
2026-05-30,LinkedIn,QA Automation Engineer,Jobgether,https://bg.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4421727296
2026-05-30,LinkedIn,Test Automation Engineer,Tap Growth ai,https://ph.linkedin.com/jobs/view/test-automation-engineer-at-tap-growth-ai-4421068369
2026-05-30,LinkedIn,QA Automation Engineer,Jobgether,https://www.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4421732104
2026-05-30,LinkedIn,QA Automation Engineer,Jobgether,https://be.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4421726186
2026-05-30,LinkedIn,QA Automation Engineer,Jobgether,https://ch.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4421707936
2026-05-30,LinkedIn,Senior Automation Engineer,Stellix Global Services,https://www.linkedin.com/jobs/view/senior-automation-engineer-at-stellix-global-services-4420963760
2026-05-30,LinkedIn,Automation & Systems Engineer,Amatera,https://fr.linkedin.com/jobs/view/automation-systems-engineer-at-amatera-4413925895
2026-05-30,LinkedIn,QA Automation Engineer,Jobgether,https://pl.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4421727244
2026-05-30,LinkedIn,Lead Automation Test Engineer,Jobgether,https://www.linkedin.com/jobs/view/lead-automation-test-engineer-at-jobgether-4419065233
2026-05-30,LinkedIn,TECNICO DE SUPORTE A USUARIO DE TI,G4F,https://br.linkedin.com/jobs/view/tecnico-de-suporte-a-usuario-de-ti-at-g4f-4419336215
2026-05-30,LinkedIn,Analista de suporte júnior,Matrix Saúde,https://br.linkedin.com/jobs/view/analista-de-suporte-j%C3%BAnior-at-matrix-sa%C3%BAde-4422013555
2026-05-30,LinkedIn,Auxiliar de Suporte de TI - SP,Riber,https://br.linkedin.com/jobs/view/auxiliar-de-suporte-de-ti-sp-at-riber-4417268907
2026-05-30,LinkedIn,Support Accounts,Aditya Birla Group,https://in.linkedin.com/jobs/view/support-accounts-at-aditya-birla-group-4419827540
2026-05-30,LinkedIn,Auxiliar de Sistemas,Kenzo Jeans,https://co.linkedin.com/jobs/view/auxiliar-de-sistemas-at-kenzo-jeans-4419982642
2026-05-30,LinkedIn,Technical Support L1 ( Shift basis),Emdad By Elm,https://sa.linkedin.com/jobs/view/technical-support-l1-shift-basis-at-emdad-by-elm-4409588734
2026-05-30,LinkedIn,AUXILIAR DE SUPORTE,kedu,https://br.linkedin.com/jobs/view/auxiliar-de-suporte-at-kedu-4420628297
2026-05-30,LinkedIn,IT Support,Somewhere,https://za.linkedin.com/jobs/view/it-support-at-somewhere-4418200029
2026-05-31,LinkedIn,集输站副站长,中国油气控股有限公司,https://cn.linkedin.com/jobs/view/%E9%9B%86%E8%BE%93%E7%AB%99%E5%89%AF%E7%AB%99%E9%95%BF-at-%E4%B8%AD%E5%9B%BD%E6%B2%B9%E6%B0%94%E6%8E%A7%E8%82%A1%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8-4421771614
2026-05-31,LinkedIn,Linux Administrator,Tata Consultancy Services,https://au.linkedin.com/jobs/view/linux-administrator-at-tata-consultancy-services-4422531515
2026-05-31,LinkedIn,System Administrator,Platin Gaming Ltd.,https://mt.linkedin.com/jobs/view/system-administrator-at-platin-gaming-ltd-4421363357
2026-05-31,LinkedIn,无线音箱(Linux),中科软科技股份有限公司,https://cn.linkedin.com/jobs/view/%E6%97%A0%E7%BA%BF%E9%9F%B3%E7%AE%B1-linux-at-%E4%B8%AD%E7%A7%91%E8%BD%AF%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8-4420561431
2026-05-31,LinkedIn,Analista de Suporte N1 JR,RPE,https://br.linkedin.com/jobs/view/analista-de-suporte-n1-jr-at-rpe-4420997650
2026-05-31,LinkedIn,Technical Support Specialist KE,Core Code io,https://ke.linkedin.com/jobs/view/technical-support-specialist-ke-at-core-code-io-4422065682
2026-05-31,LinkedIn,Administración de sistemas Linux,Deloitte,https://mx.linkedin.com/jobs/view/administraci%C3%B3n-de-sistemas-linux-at-deloitte-4421281119
2026-05-31,LinkedIn,Linux SysAdmin Jr - Remote,Capgemini Engineering,https://mx.linkedin.com/jobs/view/linux-sysadmin-jr-remote-at-capgemini-engineering-4421230488
